,timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
36,1535281200,Aug 26 2018 - 11:00am,complete,7083.0,Orenburg,Krasnodar,,3.0,2.0,1.67,1.73,1,1,2,1,1,0,22,88,5,5,0,0,3,0,0,0,1,2,16,25,5,8,11,17,12,11,39,61,1.67,2.65,1.67,34,34,34,0,0,17,34,7.33,4.0,3.3,3.05,2.3,1.51,2.55,5.1,0.0,2.25,1.65,Stadion Gazovik
37,1535290200,Aug 26 2018 - 1:30pm,complete,10587.0,Ufa,Zenit,,1.33,3.0,1.13,1.6,0,2,2,2,0,2,,"3,11",9,3,5,1,2,0,0,6,0,2,20,16,9,6,11,10,18,5,50,50,2.19,1.84,1.42,0,42,17,0,0,0,17,9.17,4.17,5.95,3.3,1.69,1.5,2.5,5.0,0.0,2.5,1.54,Stadion Neftyanik (Ufa)
38,1535299200,Aug 26 2018 - 4:00pm,complete,15245.0,Lokomotiv Moskva,Anzhi Makhachkala,,1.0,1.0,2.13,0.73,2,1,3,0,0,0,"55,73",90'3,3,3,2,0,5,0,0,2,1,4,14,8,9,4,5,4,15,16,46,54,1.84,1.01,0.84,0,17,17,0,0,0,17,3.0,5.0,1.2,5.65,20.5,1.32,2.0,3.55,0.0,3.15,1.36,RZD Arena
39,1535380200,Aug 27 2018 - 2:30pm,complete,1510.0,Yenisey,Krylya Sovetov,,0.5,3.0,1.07,0.73,1,0,1,1,1,0,44,,4,5,4,0,1,1,2,2,2,0,22,12,7,0,15,12,19,12,52,48,2.1,1.05,1.5,25,50,0,0,0,0,50,2.5,2.0,2.55,2.9,3.05,1.59,2.8,5.7,0.0,2.35,1.59,Stadion Geolog
40,1535733000,Aug 31 2018 - 4:30pm,complete,40012.0,Rostov,Rubin Kazan,,2.0,1.0,1.6,0.73,1,1,2,1,1,0,37,50,3,4,3,0,4,0,1,2,0,4,17,4,6,2,11,2,9,12,53,47,1.82,0.66,2.0,50,67,17,17,0,17,75,7.17,2.0,2.3,2.75,3.65,1.77,3.35,7.25,0.0,2.75,1.44,Rostov Arena
41,1535799600,Sep 01 2018 - 11:00am,complete,19519.0,Krylya Sovetov,Anzhi Makhachkala,,0.33,0.75,1.13,0.73,1,0,1,0,0,0,83,,10,4,1,0,0,0,1,0,0,0,24,14,4,5,20,9,11,16,57,43,2.16,1.46,1.67,13,42,42,0,0,17,46,8.17,5.92,1.65,3.55,5.65,1.48,2.45,4.8,0.0,2.5,1.54,Samara Arena
42,1535808600,Sep 01 2018 - 1:30pm,complete,19119.0,CSKA Moskva,Ural,,1.5,0.0,1.8,1.2,4,0,4,2,2,0,"13,31,85,88",,3,6,1,0,2,0,1,0,2,0,26,14,13,6,13,8,4,8,55,45,2.8,1.58,3.5,50,75,75,50,50,50,100,7.0,5.0,1.53,3.9,6.55,1.33,2.0,3.65,0.0,2.2,1.69,VEB Arena
43,1535817600,Sep 01 2018 - 4:00pm,complete,25714.0,Krasnodar,Lokomotiv Moskva,,0.0,1.33,2.0,1.6,2,1,3,2,1,1,"39,90'3",33,2,7,4,0,0,0,0,4,0,0,19,8,7,3,12,5,19,4,54,46,2.07,1.08,0.84,0,0,0,0,0,0,17,11.0,5.67,2.45,2.95,3.15,1.48,2.45,4.8,0.0,2.15,1.69,Stadion FK Krasnodar
44,1535886000,Sep 02 2018 - 11:00am,complete,1285.0,Yenisey,Arsenal Tula,,1.33,0.0,1.07,1.13,0,0,0,0,0,0,,,6,3,2,0,2,0,0,2,0,2,6,9,2,3,4,6,23,13,51,49,0.77,1.01,1.84,17,59,25,0,0,0,42,3.83,5.67,2.4,2.9,3.3,1.53,2.65,5.3,0.0,2.25,1.65,Stadion Geolog
45,1535895000,Sep 02 2018 - 1:30pm,complete,6909.0,Dinamo Moskva,Orenburg,,2.0,2.0,1.4,1.2,2,0,2,0,0,0,"63,90'4",,11,1,3,0,3,0,3,0,0,3,21,8,6,3,15,5,9,10,58,42,2.2,0.97,2.59,42,84,59,17,0,17,75,6.5,5.83,2.0,3.15,4.05,1.51,2.55,5.1,0.0,2.3,1.62,Arena Khimki
46,1535904000,Sep 02 2018 - 4:00pm,complete,61467.0,Zenit,Spartak Moskva,,3.0,2.0,2.67,1.67,0,0,0,0,0,0,,,5,1,1,0,5,0,1,0,2,3,16,8,8,2,8,6,14,11,54,46,1.9,0.81,1.75,25,25,25,25,25,25,25,16.5,5.0,2.0,3.45,3.65,1.28,1.87,3.2,0.0,1.8,2.0,Saint-Petersburg Stadium
47,1535913000,Sep 02 2018 - 6:30pm,complete,10288.0,Akhmat Grozny,Ufa,,2.0,0.0,1.47,0.6,2,1,3,0,0,0,"57,59",82,7,2,3,0,3,0,2,1,1,2,14,5,8,4,6,1,17,14,59,41,1.65,0.71,2.25,25,75,50,0,0,0,0,9.0,3.0,1.74,3.25,5.45,1.57,2.75,5.6,0.0,2.65,1.49,Akhmat Arena
48,1536942600,Sep 14 2018 - 4:30pm,complete,17023.0,Lokomotiv Moskva,Dinamo Moskva,,2.0,0.67,2.13,0.8,1,1,2,2,1,1,32,5,3,4,2,1,0,0,1,2,0,0,20,21,5,7,15,14,11,7,55,45,1.92,2.15,1.59,59,59,42,0,0,17,17,5.17,3.83,1.95,3.15,4.4,1.56,2.7,5.5,0.0,2.45,1.56,RZD Arena
49,1537009200,Sep 15 2018 - 11:00am,complete,8903.0,Rubin Kazan,Yenisey,,1.33,0.0,1.67,0.27,1,0,1,1,1,0,6,,2,5,2,0,2,0,0,2,1,1,7,18,3,10,4,8,12,5,44,56,0.94,2.15,2.25,34,59,42,25,0,42,59,5.83,3.83,1.62,3.4,6.3,1.53,2.65,5.3,0.0,2.7,1.47,Kazan' Arena
50,1537018200,Sep 15 2018 - 1:30pm,complete,7129.0,Ufa,CSKA Moskva,,1.0,1.0,1.13,1.6,0,3,3,1,0,1,,"45'2,59,63",4,1,3,0,1,0,0,3,1,0,15,11,4,6,11,5,12,9,54,46,1.65,1.32,1.42,34,59,13,0,0,13,42,9.42,5.0,3.95,3.05,2.05,1.54,2.65,5.35,0.0,2.35,1.59,Stadion Neftyanik (Ufa)
51,1537027200,Sep 15 2018 - 4:00pm,complete,10130.0,Arsenal Tula,Krylya Sovetov,,1.33,1.5,1.93,0.73,4,0,4,1,1,0,"21,50,73,82",,2,6,1,0,1,0,0,1,0,1,16,10,8,0,8,10,13,13,49,51,1.85,0.92,1.34,17,17,17,17,0,0,67,8.0,3.0,2.3,2.9,3.5,1.57,2.75,5.6,0.0,2.4,1.59,Stadion Arsenal
52,1537095600,Sep 16 2018 - 11:00am,complete,7023.0,Orenburg,Zenit,,2.0,3.0,1.67,1.6,1,2,3,2,0,2,48,"14,45",6,4,1,0,2,0,1,0,0,2,17,11,7,4,10,7,12,17,46,54,1.82,1.19,1.59,25,59,0,0,0,17,42,7.5,3.33,5.85,3.5,1.65,1.47,2.4,4.7,0.0,2.45,1.54,Stadion Gazovik
53,1537104600,Sep 16 2018 - 1:30pm,complete,4270.0,Anzhi Makhachkala,Krasnodar,,0.0,1.75,0.67,1.73,0,4,4,2,0,2,,"9,14,58,82",5,7,3,0,1,0,0,3,0,1,9,16,7,8,2,8,17,9,42,58,1.24,1.87,3.13,88,88,75,50,0,13,88,9.25,6.25,7.25,3.95,1.48,1.33,2.05,3.65,0.0,2.3,1.62,Anzhi-Arena
