,timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
10,1597424400,Aug 14 2020 - 5:00pm,complete,,Spartak Moskva,Akhmat Grozny,Evgeny Turbin,1.0,1.0,2.2,1.14,2,0,2,0,0,0,"52,69",,5,6,2,0,8,1,1,1,4,5,18,8,5,4,13,4,7,19,70,30,1.93,0.97,2.0,50,50,50,50,0,50,50,7.0,8.0,1.56,3.9,6.0,1.32,2.0,3.55,6.95,2.0,1.74,Otkrytiye Arena (Moskva)
11,1597494600,Aug 15 2020 - 12:30pm,complete,5981.0,Dinamo Moskva,Rotor Volgograd,Igor Panin,0.0,0.0,2.29,1.0,0,0,0,0,0,0,,,10,1,3,0,5,0,1,2,2,3,22,4,4,3,18,1,16,14,50,50,2.2,0.7,0.0,0,0,0,0,0,0,0,0.0,0.0,1.74,3.35,5.25,1.4,2.25,4.25,8.25,2.05,1.69,VTB Arena (Moskva)
12,1597494600,Aug 15 2020 - 12:30pm,complete,,Rubin Kazan,Ural,Aleksey Sukhoy,0.0,0.0,1.0,0.4,1,1,2,2,1,1,35,12,8,4,1,1,6,1,2,0,2,5,21,15,6,6,15,9,5,13,45,55,2.12,1.68,1.0,0,50,0,0,0,50,50,7.0,5.0,2.0,3.25,3.85,1.38,2.15,4.0,7.75,1.91,1.83,Kazan' Arena (Kazan')
13,1597503600,Aug 15 2020 - 3:00pm,complete,,CSKA Moskva,Tambov,Vladimir Moskalev,0.0,0.0,2.0,0.83,2,1,3,2,1,1,"29,55",42,5,2,1,0,1,0,0,1,0,1,12,12,4,6,8,6,11,8,50,50,1.41,1.37,0.0,0,0,0,0,0,0,0,0.0,0.0,1.37,4.95,7.25,1.26,1.83,3.15,5.9,2.05,1.69,VEB Arena (Moskva)
14,1597507200,Aug 15 2020 - 4:00pm,complete,6247.0,Lokomotiv Moskva,Krasnodar,Kirill Levnikov,0.0,3.0,1.86,1.17,1,0,1,1,1,0,43,,5,4,1,0,1,0,0,1,1,0,16,17,9,4,7,13,10,11,41,59,1.86,1.89,1.5,0,50,50,0,0,0,0,7.0,2.0,2.6,3.05,2.85,1.32,2.0,3.55,6.85,1.74,2.0,RZD Arena (Moskva)
15,1597510800,Aug 15 2020 - 5:00pm,complete,11353.0,Rostov,Zenit,Pavel Kukuyan,0.0,3.0,1.67,1.5,0,2,2,1,0,1,,"23,87",2,2,2,0,4,1,2,0,1,4,21,15,7,6,14,9,12,11,43,57,2.26,1.7,1.0,0,50,0,0,0,0,50,4.0,1.0,4.35,3.6,1.8,1.32,2.0,3.55,6.85,1.87,1.87,Rostov Arena (Rostov-na-Donu)
16,1597762800,Aug 18 2020 - 3:00pm,complete,,FK Sochi,Rubin Kazan,Vladislav Bezborodov,1.0,0.0,1.8,2.0,3,2,5,1,1,0,"44,85,90'1","68,76",10,5,2,0,3,0,0,2,2,1,10,19,7,7,3,12,10,14,44,56,1.44,1.98,1.0,50,50,0,0,0,0,50,6.0,2.0,2.4,3.1,3.1,1.49,2.5,4.85,9.75,2.1,1.69,Olimpiyskiy Stadion Fisht (Sochi)
17,1597766400,Aug 18 2020 - 4:00pm,complete,,Tambov,Khimki,Mikhail Vilkov,0.0,1.0,1.17,0.71,1,0,1,1,1,0,14,,2,8,2,1,7,0,2,1,1,6,5,19,3,4,2,15,13,12,38,62,0.72,1.92,1.5,50,50,0,0,0,0,100,6.0,5.0,2.7,3.05,2.7,1.45,2.4,4.6,9.25,2.0,1.71,Mordovia Arena (Saransk)
18,1597770000,Aug 18 2020 - 5:00pm,complete,,Krasnodar,Arsenal Tula,Sergey Ivanov,0.0,0.0,1.83,0.2,2,0,2,1,1,0,"35,66",,4,4,4,0,3,0,1,3,2,1,16,12,8,5,8,7,15,14,63,37,1.9,1.41,0.0,0,0,0,0,0,0,0,0.0,0.0,1.39,4.75,7.0,1.24,1.77,2.95,5.45,2.0,1.74,Stadion FK Krasnodar (Krasnodar)
19,1597842000,Aug 19 2020 - 1:00pm,complete,3407.0,Ufa,Spartak Moskva,Stanislav Vasilyev,0.0,0.0,0.5,2.29,1,1,2,2,1,1,2,18,5,8,3,0,0,0,1,2,0,0,7,22,3,5,4,17,13,5,29,71,0.85,2.39,1.5,0,50,50,0,0,0,0,5.0,2.0,4.15,3.3,1.95,1.54,2.65,5.4,11.0,2.3,1.56,Stadion Neftyanik (Ufa)
20,1597842000,Aug 19 2020 - 1:00pm,complete,,Ural,Lokomotiv Moskva,Aleksey Matyunin,0.0,3.0,1.29,1.6,1,1,2,0,0,0,74,87,1,14,4,0,2,0,2,2,1,1,8,22,3,9,5,13,18,8,32,68,0.94,2.46,2.0,0,100,0,0,0,50,100,8.0,8.0,5.0,3.6,1.7,1.36,1.83,4.14,8.45,1.95,1.83,Ekaterinburg Arena (Ekaterinburg)
21,1597849200,Aug 19 2020 - 3:00pm,complete,,Akhmat Grozny,Rotor Volgograd,Sergey Lapochkin,0.0,1.0,1.8,1.0,3,1,4,0,0,0,"47,53,61",58,3,3,3,0,3,1,1,2,2,2,24,9,10,4,14,5,14,11,55,45,2.61,1.12,0.0,0,0,0,0,0,0,0,1.0,5.0,2.1,2.85,4.1,1.54,2.65,5.4,11.0,2.2,1.61,Akhmat Arena (Groznyi)
22,1597852800,Aug 19 2020 - 4:00pm,complete,5789.0,Dinamo Moskva,Rostov,Nikolay Voloshin,1.0,3.0,2.29,1.67,2,0,2,2,2,0,"42,45",,2,5,3,0,3,0,1,2,2,1,7,13,4,4,3,9,12,14,33,67,1.02,1.57,0.5,0,0,0,0,0,0,50,14.0,6.0,2.15,3.1,3.7,1.51,2.6,5.15,10.5,2.2,1.61,VTB Arena (Moskva)
23,1597856400,Aug 19 2020 - 5:00pm,complete,28602.0,Zenit,CSKA Moskva,Vitaly Meshkov,0.0,3.0,2.5,2.17,2,1,3,2,1,1,"19,69",26,8,6,1,0,4,0,0,1,3,1,18,15,9,6,9,9,10,16,61,39,2.26,1.75,1.0,0,50,0,0,0,50,50,4.0,0.0,1.8,3.55,4.5,1.29,1.91,3.3,6.35,1.8,1.91,Saint-Petersburg Stadium (Sankt-Peterburg (St. Petersburg))
24,1598094000,Aug 22 2020 - 11:00am,complete,,Ural,Krasnodar,Evgeny Turbin,0.5,1.5,1.29,1.17,1,0,1,1,1,0,3,,4,6,2,0,5,1,0,2,1,5,11,17,2,6,9,11,7,10,32,68,1.07,1.97,2.0,25,75,25,0,0,0,50,8.0,5.0,6.0,4.15,1.53,1.25,1.8,3.05,5.7,1.91,1.83,Ekaterinburg Arena (Ekaterinburg)
25,1598101200,Aug 22 2020 - 1:00pm,complete,,Khimki,Akhmat Grozny,Pavel Kukuyan,0.0,0.5,0.8,1.14,1,2,3,1,1,0,21,"73,74",7,7,4,2,5,0,2,4,2,3,17,19,6,9,11,10,15,18,39,61,1.77,2.28,1.5,0,75,0,0,0,50,50,7.5,5.5,2.95,3.05,2.5,1.49,2.5,4.85,9.75,2.1,1.67,Arena Khimki (Khimki)
26,1598106600,Aug 22 2020 - 2:30pm,complete,,Arsenal Tula,Dinamo Moskva,Vladimir Moskalev,0.5,3.0,1.57,0.8,2,0,2,1,1,0,"23,74",,4,3,4,0,3,0,1,3,1,2,14,8,5,4,9,4,10,7,48,52,1.65,1.08,2.25,25,75,25,25,25,25,75,13.0,8.5,4.15,3.15,2.0,1.44,2.35,4.5,9.0,2.05,1.71,Stadion Arsenal (Tula)
27,1598108400,Aug 22 2020 - 3:00pm,complete,20782.0,Zenit,Tambov,Igor Panin,3.0,0.0,2.5,0.83,4,1,5,1,1,0,"41,47,68,74",85,10,0,1,0,2,0,1,0,1,1,30,7,14,5,16,2,10,10,65,35,3.47,0.9,3.0,100,100,100,0,0,100,100,10.0,2.0,1.22,6.25,11.5,1.18,1.61,2.55,4.45,2.15,1.65,Saint-Petersburg Stadium (Sankt-Peterburg (St. Petersburg))
28,1598115600,Aug 22 2020 - 5:00pm,complete,,CSKA Moskva,Rubin Kazan,Kirill Levnikov,3.0,0.0,2.0,2.0,1,2,3,2,1,1,39,"37,90'2",10,3,2,0,4,0,2,0,1,3,18,15,6,7,12,8,10,10,54,46,2.06,1.78,4.0,100,100,100,50,50,50,100,10.0,4.0,1.67,3.6,5.3,1.41,2.25,4.3,8.5,2.15,1.65,VEB Arena (Moskva)
29,1598115600,Aug 22 2020 - 5:00pm,complete,,Rotor Volgograd,FK Sochi,Sergey Ivanov,0.0,1.0,0.0,1.43,1,2,3,1,0,1,52,"21,59",1,7,4,0,1,0,0,4,0,1,16,18,4,10,12,8,22,8,45,55,1.76,2.24,3.0,50,100,50,50,0,50,100,8.0,4.0,3.4,3.05,2.25,1.45,2.4,4.6,9.25,2.0,1.74,Volgograd Arena (Volgograd)
30,1598189400,Aug 23 2020 - 1:30pm,complete,,Ufa,Rostov,Mikhail Vilkov,0.5,1.5,0.5,1.67,0,1,1,0,0,0,,79,2,2,2,1,2,0,1,2,0,2,5,20,2,7,3,13,14,14,41,59,0.71,2.28,2.0,25,75,25,0,0,50,75,9.5,5.5,3.65,2.95,2.25,1.57,2.75,5.6,11.5,2.25,1.59,Stadion Neftyanik (Ufa)
31,1598198400,Aug 23 2020 - 4:00pm,complete,,Spartak Moskva,Lokomotiv Moskva,Sergey Karasev,2.0,2.0,2.2,1.6,2,1,3,1,0,1,"53,81",10,6,1,1,0,6,0,0,1,3,3,18,10,9,4,9,6,15,22,58,42,2.36,1.09,2.5,50,100,25,25,0,50,50,12.5,7.5,2.55,3.0,3.0,1.38,2.2,4.1,8.0,1.87,1.83,Otkrytiye Arena (Moskva)
32,1598369400,Aug 25 2020 - 3:30pm,complete,,Tambov,FK Sochi,Aleksey Matyunin,1.5,2.0,1.17,1.43,0,1,1,0,0,0,,90'1,1,3,2,0,1,0,0,2,0,1,11,17,2,7,9,10,11,11,45,55,1.14,2.0,2.25,50,50,50,25,0,25,100,7.5,5.0,3.65,3.35,2.05,1.43,2.35,4.45,8.75,2.05,1.69,Mordovia Arena (Saransk)
33,1598376600,Aug 25 2020 - 5:30pm,complete,,Arsenal Tula,Khimki,Nikolay Voloshin,1.33,0.5,1.57,0.71,1,1,2,1,0,1,76,30,12,4,1,0,4,1,0,1,3,2,30,4,5,3,25,1,10,15,69,31,2.92,0.62,1.92,42,59,17,17,17,17,84,11.17,10.0,2.05,3.15,3.95,1.42,2.3,4.4,8.75,2.0,1.74,Stadion Arsenal (Tula)
34,1598455800,Aug 26 2020 - 3:30pm,complete,4859.0,Lokomotiv Moskva,Akhmat Grozny,Igor Panin,3.0,1.33,1.86,1.14,2,3,5,2,0,2,"48,77","3,45,58",3,2,3,0,8,2,2,1,3,7,18,9,6,5,12,4,13,20,62,38,2.06,1.21,1.34,17,34,17,0,0,0,67,11.0,6.33,1.87,3.45,4.1,1.38,2.2,4.1,8.0,2.0,1.74,RZD Arena (Moskva)
35,1598455800,Aug 26 2020 - 3:30pm,complete,,Rubin Kazan,Ufa,Pavel Kukuyan,0.5,3.0,1.0,0.5,3,0,3,0,0,0,"47,56,69",,7,5,1,0,4,0,0,1,1,3,19,12,12,5,7,7,9,14,50,50,2.32,1.57,3.5,75,100,50,50,50,100,100,8.5,5.5,1.91,3.15,4.6,1.61,2.9,5.95,12.25,2.5,1.49,Kazan' Arena (Kazan')
36,1598455800,Aug 26 2020 - 3:30pm,complete,,Rotor Volgograd,Spartak Moskva,Aleksey Sukhoy,0.0,1.0,0.0,2.29,0,1,1,0,0,0,,55,0,15,5,0,6,0,1,4,1,5,13,23,7,8,6,15,15,14,26,74,1.42,2.54,2.25,75,100,25,0,0,50,100,10.0,2.5,6.0,3.95,1.56,1.33,2.05,3.7,7.0,2.1,1.67,Volgograd Arena (Volgograd)
37,1598463000,Aug 26 2020 - 5:30pm,complete,11353.0,Rostov,Ural,Sergey Lapochkin,0.0,1.0,1.67,0.4,1,0,1,0,0,0,59,,11,1,0,0,2,0,0,0,0,2,14,8,4,2,10,6,12,16,51,49,1.54,0.84,2.0,50,100,0,0,0,50,100,6.0,9.0,1.65,3.7,5.45,1.35,2.1,3.8,7.25,2.05,1.69,Rostov Arena (Rostov-na-Donu)
38,1598463000,Aug 26 2020 - 5:30pm,complete,,Krasnodar,CSKA Moskva,Vladislav Bezborodov,3.0,1.5,1.83,2.17,1,1,2,1,0,1,80,28,6,3,2,0,2,0,1,1,0,2,18,17,8,10,10,7,14,15,53,47,2.12,2.19,2.25,25,100,25,0,0,50,100,9.0,6.0,2.3,3.35,3.0,1.32,2.0,3.55,6.85,1.77,1.95,Stadion FK Krasnodar (Krasnodar)
39,1598463900,Aug 26 2020 - 5:45pm,complete,,Dinamo Moskva,Zenit,Stanislav Vasilyev,2.0,3.0,2.29,1.5,1,0,1,1,1,0,40,,1,11,7,1,4,1,0,8,1,4,7,19,3,5,4,14,14,11,36,64,0.85,2.01,1.5,0,75,0,0,0,25,75,9.0,6.0,5.45,3.75,1.62,1.32,2.0,3.6,6.95,2.0,1.74,VTB Arena (Moskva)
40,1598713200,Aug 29 2020 - 3:00pm,complete,,Spartak Moskva,Arsenal Tula,Aleksey Matyunin,2.33,0.0,2.2,0.2,2,1,3,3,2,1,"41,45'3",36,4,4,1,0,4,1,0,1,4,1,9,7,4,3,5,4,10,15,70,30,1.28,0.82,2.5,34,100,34,17,0,17,84,8.33,6.0,1.57,3.8,5.95,1.33,2.0,3.65,7.0,2.05,1.71,Otkrytiye Arena (Moskva)
41,1598720400,Aug 29 2020 - 5:00pm,complete,,Khimki,Rotor Volgograd,Kirill Levnikov,0.0,0.5,0.8,1.0,1,1,2,1,0,1,56,32,9,3,4,0,3,0,2,2,1,2,19,9,5,3,14,6,13,17,62,38,1.94,1.01,2.25,50,75,50,25,0,25,50,6.5,7.5,2.15,3.15,3.55,1.47,2.4,4.7,9.5,2.1,1.69,Arena Khimki (Khimki)
42,1598785200,Aug 30 2020 - 11:00am,complete,2936.0,Ufa,Dinamo Moskva,Evgeny Turbin,0.33,1.5,0.5,0.8,1,1,2,1,0,1,59,43,1,3,2,0,1,0,2,0,0,1,7,12,3,7,4,5,12,9,40,60,0.89,1.45,2.0,17,84,17,0,0,17,67,9.5,6.0,4.65,2.95,1.95,1.62,2.95,6.05,12.5,2.45,1.49,Stadion Neftyanik (Ufa)
43,1598792400,Aug 30 2020 - 1:00pm,complete,,Lokomotiv Moskva,Zenit,Vladimir Moskalev,1.5,2.0,1.86,1.5,0,0,0,0,0,0,,,2,6,3,0,0,0,1,2,0,0,9,8,3,0,6,8,10,3,43,57,1.01,1.22,2.34,25,59,25,25,25,25,100,9.67,5.67,4.8,3.7,1.71,1.29,1.91,3.3,6.35,1.87,1.87,RZD Arena (Moskva)
44,1598799600,Aug 30 2020 - 3:00pm,complete,,Rubin Kazan,Tambov,Vitaly Meshkov,1.33,0.0,1.0,0.83,2,2,4,2,1,1,"45'2,90","15,84",7,2,3,0,1,0,1,2,0,1,18,8,10,4,8,4,9,7,59,41,2.28,0.9,3.17,67,100,67,25,25,59,84,8.33,4.17,1.65,3.7,5.4,1.47,2.4,4.7,9.5,2.35,1.56,Kazan' Arena (Kazan')
45,1598799600,Aug 30 2020 - 3:00pm,complete,,Akhmat Grozny,CSKA Moskva,Sergey Ivanov,3.0,1.33,1.8,2.17,0,3,3,1,0,1,,"11,88,90",8,6,2,0,7,0,0,2,2,5,20,14,6,9,14,5,11,14,55,45,2.18,1.79,3.17,84,100,67,50,0,34,50,7.33,5.0,3.85,3.4,1.95,1.35,2.1,3.8,7.25,1.91,1.83,Akhmat Arena (Groznyi)
46,1598806800,Aug 30 2020 - 5:00pm,complete,9136.0,Krasnodar,Rostov,Sergey Karasev,2.0,2.0,1.83,1.67,1,1,2,0,0,0,72,64,8,3,2,0,2,0,1,1,1,1,23,18,7,6,16,12,13,13,62,38,2.45,1.81,1.67,25,67,0,0,0,17,84,8.67,5.67,1.83,3.6,4.2,1.32,2.0,3.55,6.95,1.87,1.83,Stadion FK Krasnodar (Krasnodar)
47,1598806800,Aug 30 2020 - 5:00pm,complete,,FK Sochi,Ural,Mikhail Vilkov,2.0,0.5,1.8,0.4,0,0,0,0,0,0,,,12,5,1,0,2,0,0,1,0,2,15,10,2,2,13,8,13,12,46,54,1.42,1.12,2.5,75,75,25,25,25,25,75,10.5,6.5,1.59,4.0,5.25,1.34,2.05,3.7,7.0,2.05,1.71,Olimpiyskiy Stadion Fisht (Sochi)
48,1599907500,Sep 12 2020 - 10:45am,complete,300.0,Tambov,Ufa,Kirill Levnikov,1.0,1.5,1.17,0.5,2,0,2,1,1,0,"42,79",,1,5,2,0,4,0,1,1,2,2,9,10,6,4,3,6,11,13,49,51,1.24,1.32,2.5,25,50,50,25,25,25,59,4.33,5.67,2.95,2.8,2.7,1.67,3.1,6.45,13.25,2.45,1.51,Mordovia Arena (Saransk)
49,1599917400,Sep 12 2020 - 1:30pm,complete,,Ural,Khimki,Vladimir Moskalev,1.33,0.67,1.29,0.71,3,1,4,2,2,0,"15,22,67",52,4,3,1,0,3,0,0,1,1,2,12,12,6,4,6,8,10,14,59,41,1.52,1.42,1.67,50,67,0,0,0,0,84,8.67,8.0,2.3,3.1,3.3,1.45,2.4,4.6,9.25,2.05,1.71,Ekaterinburg Arena (Ekaterinburg)
50,1599926400,Sep 12 2020 - 4:00pm,complete,,Akhmat Grozny,FK Sochi,Vitaly Meshkov,1.5,2.33,1.8,1.43,0,1,1,1,0,1,,24,5,6,0,0,2,0,0,0,1,1,28,9,7,2,21,7,11,13,63,37,2.82,0.95,3.09,59,84,84,42,0,17,59,10.5,4.17,2.45,3.2,2.9,1.36,2.15,3.9,7.5,1.87,1.87,Akhmat Arena (Groznyi)
51,1600003800,Sep 13 2020 - 1:30pm,complete,5723.0,Dinamo Moskva,Rubin Kazan,Sergey Lapochkin,2.33,1.5,2.29,2.0,0,1,1,1,0,1,,32,7,3,4,2,3,1,2,4,1,3,18,16,4,6,14,10,17,11,43,57,1.74,1.84,2.5,50,67,50,25,25,42,84,8.33,8.5,2.1,3.0,3.95,1.49,2.5,4.95,10.0,2.1,1.67,VTB Arena (Moskva)
52,1600012800,Sep 13 2020 - 4:00pm,complete,,CSKA Moskva,Spartak Moskva,Sergey Karasev,1.5,2.0,2.0,2.29,3,1,4,3,2,1,"30,45'1,90'2",11,6,5,3,0,4,0,1,2,2,2,12,16,6,6,6,10,11,12,42,58,1.51,1.82,2.25,75,75,50,0,0,75,75,19.0,4.5,2.5,3.2,2.85,1.35,2.1,3.8,7.5,1.83,1.87,VEB Arena (Moskva)
53,1600012800,Sep 13 2020 - 4:00pm,complete,,Rotor Volgograd,Krasnodar,Mikhail Vilkov,0.0,1.0,0.0,1.17,0,3,3,3,0,3,,"-1,-1,-1",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,50,0.0,0.0,1.84,17,50,33,0,0,0,67,7.0,6.33,8.5,4.7,1.36,1.28,1.87,3.25,6.15,2.25,1.57,Volgograd Arena (Volgograd)
54,1600097400,Sep 14 2020 - 3:30pm,complete,21559.0,Zenit,Arsenal Tula,Pavel Kukuyan,3.0,0.0,2.5,0.2,3,1,4,2,2,0,"25,31,86",60,5,3,1,0,3,0,1,0,2,1,19,19,6,6,13,13,11,15,52,48,2.03,1.93,3.25,75,100,75,25,25,50,100,13.0,5.0,1.26,5.9,10.25,1.22,1.71,2.8,5.1,2.25,1.59,Saint-Petersburg Stadium (Sankt-Peterburg (St. Petersburg))
55,1600104600,Sep 14 2020 - 5:30pm,complete,15011.0,Rostov,Lokomotiv Moskva,Vladislav Bezborodov,1.5,1.33,1.67,1.6,0,0,0,0,0,0,,,8,2,1,0,2,0,0,1,0,2,9,6,4,2,5,4,10,15,54,46,1.4,0.78,1.92,34,75,17,0,0,17,59,12.83,5.33,2.65,3.0,2.8,1.4,2.25,4.25,8.25,1.91,1.8,Rostov Arena (Rostov-na-Donu)
56,1600448400,Sep 18 2020 - 5:00pm,complete,10554.0,Krasnodar,Khimki,Sergey Lapochkin,1.67,0.5,1.83,0.71,7,2,9,5,3,2,"19,23,45,52,62,74,89","27,42",8,4,0,0,1,0,0,0,1,0,24,6,17,3,7,3,8,12,68,32,3.11,0.75,2.13,71,88,13,13,0,13,84,11.0,7.17,1.37,4.9,7.75,1.24,1.77,2.95,5.45,2.05,1.69,Stadion FK Krasnodar (Krasnodar)
57,1600522200,Sep 19 2020 - 1:30pm,complete,,Ural,Zenit,Sergey Karasev,1.75,1.75,1.29,1.5,1,1,2,1,0,1,69,4,1,11,2,0,1,0,2,0,1,0,8,16,3,7,5,9,8,5,50,50,1.13,1.9,1.75,25,63,13,13,0,13,75,9.0,5.25,7.75,5.5,1.33,1.16,1.56,2.4,4.15,1.87,1.83,Ekaterinburg Arena (Ekaterinburg)
